function_count,struct_count,union_count,enum_count,typedef_count,global_var_count,goto_count,return_count,switch_count,case_count,ternary_count,static_count,const_count,malloc_count,calloc_count,realloc_count,free_count,total_alloc,memory_pair_ratio,null_check_count,null_check_ratio,printf_count,scanf_count,fprintf_count,fscanf_count,fopen_count,fclose_count,puts_count,gets_count,fgets_count,file_pair_ratio,include_count,std_header_count,custom_header_count,header_diversity,define_count,define_func_count,ifdef_count,ifndef_count,pragma_count,define_descriptive_ratio,single_char_var_count,unique_id_count,avg_id_length,snake_case_count,camel_case_count,upper_case_count,naming_consistency,naming_uniform,func_count_named,func_descriptive_ratio,func_short_name_count,comment_count,perfect_comment_ratio,capitalized_comment_ratio,avg_comment_len,std_comment_len,explanatory_comment_ratio,step_comment_count,doc_comment_count,dead_code_count,comment_line_count,comment_line_ratio,op_spacing_total,op_spacing_rate,comma_total,comma_space_rate,total_lines,total_chars,line_len_mean,line_len_std,line_len_max,nb_line_len_mean,nb_line_len_std,nb_line_len_cv,blank_line_ratio,max_consec_blank,tab_indent_lines,space_indent_lines,mixed_indent,indent_mode,indent_inconsistency,indent_inconsistency_ratio,trailing_ws_ratio,brace_same_line,brace_next_line,brace_consistency,code_density,cyclomatic_branches,avg_cyclomatic,max_nesting,avg_nesting,halstead_n1,halstead_n2,halstead_N1,halstead_N2,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_bugs,maintainability_index,ast_node_count,ast_error_count,ast_error_ratio,_file,_path,_label,_chars
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4,5,2.7,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,1,0.0,9,127,13.222222222222221,8.638129655811916,24,13.222222222222221,8.638129655811916,0.6533039235488004,0.0,0,0,5,False,2,1,0.2,0.1111111111111111,1,1,0.5,1.0,1,1.0,2,1.5,3,9,5,12,12,17,60.94,2.0,121.89,0.0203,100.0,69,1,0.014492753623188406,000395_human_24780369.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000395_human_24780369.c,0,127
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6,5,3.0,0,0,0,1.0,True,0,0.0,0,1,0.0,1.0,18.0,0.0,1.0,0,0,0,1,0.125,1,0.0,2,1.0,10,169,16.0,17.84376641855637,57,20.0,17.832554500127006,0.8916277250063503,0.2,1,0,1,False,2,0,0.0,0.0,0,1,1.0,0.8,1,1.0,1,1.0,3,9,4,21,12,25,89.62,3.5,313.68,0.0299,100.0,98,1,0.01020408163265306,000382_human_22136031.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000382_human_22136031.c,0,169
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7,5,2.1666666666666665,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2,0.5,1,0.0,9,119,12.333333333333334,7.4981479194679945,23,13.875,6.469882147303767,0.4662978124182895,0.1111111111111111,1,0,7,False,2,7,1.0,0.0,0,1,1.0,0.8888888888888888,0,0.0,1,1.0,6,11,8,15,17,23,94.01,4.09,384.59,0.0313,100.0,68,1,0.014705882352941176,000390_human_27438971.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000390_human_27438971.c,0,119
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,3,4.714285714285714,0,0,0,1.0,True,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,13,133,9.307692307692308,10.305970005364818,29,13.444444444444445,9.88951308891406,0.7355836181836903,0.3076923076923077,3,0,3,False,2,0,0.0,0.0,0,0,1.0,0.6923076923076923,0,0.0,1,1.0,0,8,0,14,8,14,42.0,0.0,0.0,0.0,100.0,45,2,0.044444444444444446,000385_human_12473138.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000385_human_12473138.c,0,133
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,9,6,2.125,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3,0.3333333333333333,1,1.0,7,125,17.0,12.047524938461724,34,17.0,12.047524938461724,0.7086779375565719,0.0,0,0,3,False,2,0,0.0,0.0,0,1,1.0,1.0,0,0.0,1,1.0,5,15,8,20,20,28,121.01,3.33,403.38,0.0403,100.0,82,1,0.012195121951219513,000391_human_55559641.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000391_human_55559641.c,0,125
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,2,3.0,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,1,0.0,10,131,12.2,15.85433694608513,58,12.2,15.85433694608513,1.2995358152528795,0.0,0,0,7,False,2,0,0.0,0.0,0,1,1.0,1.0,0,0.0,1,1.0,0,7,0,8,7,8,22.46,0.0,0.0,0.0,100.0,51,0,0.0,000399_human_24908713.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000399_human_24908713.c,0,131
3,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,9,17,3.3255813953488373,0,0,0,1.0,True,4,0.0,3,4,0.0,0.25,9.5,1.5,0.0,0,0,0,4,0.10810810810810811,18,0.0,1,1.0,41,957,22.365853658536587,17.950821840770185,57,24.783783783783782,17.23782004016269,0.6955281804645796,0.0975609756097561,1,0,26,False,2,0,0.0,0.0,7,0,1.0,0.9024390243902439,0,0.0,2,1.2857142857142858,5,28,45,104,33,149,751.61,9.29,6979.28,0.2505,100.0,448,13,0.029017857142857144,000386_human_55466333.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000386_human_55466333.c,0,957
1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,6,2,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,4,18,4.107142857142857,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,14,0.42857142857142855,37,751,19.324324324324323,18.010588558376934,61,25.535714285714285,16.432724630307362,0.6435192862218267,0.24324324324324326,1,0,22,False,2,0,0.0,0.0,2,0,1.0,0.7567567567567568,1,1.0,2,1.5,4,34,15,80,38,95,498.55,4.71,2346.13,0.1662,84.49,346,5,0.014450867052023121,000398_human_41476450.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000398_human_41476450.c,0,751
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,5,12,3.84,1,0,0,1.0,True,2,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4,0.25,0,0.0,14,305,20.857142857142858,21.5997921380777,55,26.545454545454547,21.042656401456355,0.7927028096439037,0.21428571428571427,1,0,4,False,2,0,0.0,0.0,3,0,1.0,0.7857142857142857,2,2.0,3,2.0,4,20,9,35,24,44,201.74,3.5,706.08,0.0672,100.0,158,2,0.012658227848101266,000387_human_41557107.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000387_human_41557107.c,0,305
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7,6,3.4444444444444446,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,2,1.0,11,274,24.0,16.95448452340989,60,24.0,16.95448452340989,0.7064368551420787,0.0,0,0,6,False,2,4,0.6666666666666666,0.18181818181818182,1,0,1.0,1.0,0,0.0,1,1.0,4,17,12,35,21,47,206.44,4.12,850.04,0.0688,100.0,157,1,0.006369426751592357,000403_human_12513492.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000403_human_12513492.c,0,274
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0,0,0,1.0,True,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,6,31,4.333333333333333,5.467073155618908,12,8.666666666666666,4.714045207910316,0.5439282932204211,0.5,3,0,0,False,4,0,0.0,0.0,0,0,1.0,0.5,0,0.0,0,0.0,0,2,0,2,2,2,2.0,0.0,0.0,0.0,100.0,14,0,0.0,000394_human_27488790.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000394_human_27488790.c,0,31
0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,5,6.0,0,0,0,1.0,True,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,7,119,16.142857142857142,8.83869045614744,34,16.142857142857142,8.83869045614744,0.5475294972834697,0.0,0,0,4,False,2,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0,0.0,0,7,0,8,7,8,22.46,0.0,0.0,0.0,100.0,36,0,0.0,000406_human_45831932.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000406_human_45831932.c,0,119
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2,1,1,0.0,0,0,0,0,1,0,0,0,0,0.0,9,14,3.8181818181818183,0,0,2,1.0,True,1,0.0,0,1,0.0,0.0,358.0,0.0,1.0,0,1,0,8,0.3333333333333333,3,0.0,3,0.0,24,738,29.791666666666668,22.691737054609895,88,29.791666666666668,22.691737054609895,0.7616806843505419,0.0,0,0,17,False,2,6,0.35294117647058826,0.0,2,0,1.0,1.0,2,2.0,2,1.5,6,21,12,39,27,51,242.5,5.57,1351.07,0.0808,100.0,174,2,0.011494252873563218,000397_human_54050512.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000397_human_54050512.c,0,738
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,10,4.0625,2,0,0,1.0,True,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2,0.0,0,0.0,5,135,26.2,28.84024965217881,81,26.2,28.84024965217881,1.1007728874877407,0.0,0,0,3,False,2,1,0.3333333333333333,0.0,2,0,1.0,1.0,0,0.0,1,1.0,1,13,3,18,14,21,79.95,0.69,55.35,0.0267,100.0,68,7,0.10294117647058823,000408_human_45743126.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000408_human_45743126.c,0,135
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19,10,2.4916666666666667,0,1,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,33,0.0,1,0.0,31,955,29.838709677419356,30.069915062790827,93,35.57692307692308,29.562415167447742,0.8309435614633959,0.16129032258064516,1,0,23,False,2,0,0.0,0.0,0,3,1.0,0.8387096774193549,2,2.0,2,1.6666666666666667,5,27,71,142,32,213,1065.0,13.15,14002.78,0.355,81.51,561,3,0.0053475935828877,000409_human_45849146.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000409_human_45849146.c,0,955
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,12,2,2.1176470588235294,0,0,0,1.0,True,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2,0.5,2,0.0,12,131,10.0,7.810249675906654,20,15.0,4.06201920231798,0.27080128015453203,0.3333333333333333,1,0,0,False,4,0,0.0,0.0,0,0,1.0,0.6666666666666666,1,1.0,0,0.0,4,10,6,23,14,29,110.41,4.6,507.9,0.0368,100.0,100,1,0.01,000405_human_56032699.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000405_human_56032699.c,0,131
2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,10,4.869565217391305,0,1,0,1.0,True,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4,0.0,0,0.0,18,335,17.666666666666668,19.96942106766688,69,21.2,20.090462081959853,0.9476633057528233,0.16666666666666666,1,0,9,False,2,0,0.0,0.0,1,1,0.5,0.8333333333333334,0,0.0,2,1.5,1,15,8,30,16,38,152.0,1.0,152.0,0.0507,100.0,139,5,0.03597122302158273,000402_human_53993166.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000402_human_53993166.c,0,335
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,8,9,2.7916666666666665,0,0,0,1.0,True,2,0.0,0,2,0.0,0.0,75.5,25.5,1.0,0,0,1,2,0.09523809523809523,2,0.5,2,1.0,23,492,20.434782608695652,26.325431722718687,126,22.38095238095238,26.748344302077733,1.1951387879651754,0.08695652173913043,1,0,14,False,2,0,0.0,0.0,0,3,1.0,0.9130434782608695,1,0.5,2,1.3333333333333333,4,21,6,31,25,37,171.82,2.95,507.29,0.0573,100.0,178,1,0.0056179775280898875,000412_human_54115562.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000412_human_54115562.c,0,492
2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,10,4.863636363636363,1,0,0,1.0,True,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3,0.0,1,0.0,17,290,16.11764705882353,16.630525982772397,60,18.266666666666666,16.558851275241153,0.9065064566737858,0.11764705882352941,1,0,8,False,2,0,0.0,0.0,1,1,0.5,0.8823529411764706,0,0.0,1,1.0,3,13,10,30,16,40,160.0,3.46,553.85,0.0533,100.0,139,1,0.007194244604316547,000404_human_45675563.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000404_human_45675563.c,0,290
0,6,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0.0,11,66,7.612244897959184,15,6,4,0.7142857142857143,False,0,0.0,0,2,0.0,1.0,16.5,7.5,0.5,0,1,0,2,0.03773584905660377,9,0.0,12,0.0,78,1908,23.474358974358974,29.549924881233153,211,34.54716981132076,30.042464309729194,0.8696071045415877,0.32051282051282054,2,0,44,False,2,12,0.2727272727272727,0.0,0,1,1.0,0.6794871794871795,0,0.0,1,1.0,4,81,34,116,85,150,961.41,2.86,2753.66,0.3205,85.79,497,11,0.022132796780684104,000400_human_6572492.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000400_human_6572492.c,0,1908
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,3,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,21,9,2.3157894736842106,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6,0.3333333333333333,4,1.0,17,390,22.0,13.94527117826305,46,22.0,13.94527117826305,0.6338759626483205,0.0,0,0,12,False,2,0,0.0,0.0,0,2,1.0,1.0,2,2.0,2,1.5,7,19,19,47,26,66,310.23,8.66,2685.93,0.1034,94.81,216,6,0.027777777777777776,000401_human_27444664.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000401_human_27444664.c,0,390
3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,12,5.083333333333333,1,0,0,1.0,True,3,0.3333333333333333,0,3,0.0,0.0,26.333333333333332,20.98147330914162,0.3333333333333333,0,2,1,3,0.15789473684210525,2,0.0,3,0.0,19,375,18.789473684210527,16.944426027670637,58,18.789473684210527,16.944426027670637,0.9018041863466165,0.0,0,0,5,False,2,0,0.0,0.0,0,3,1.0,1.0,0,0.0,1,1.0,5,15,10,26,20,36,155.59,4.33,674.22,0.0519,100.0,145,2,0.013793103448275862,000415_human_25076028.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000415_human_25076028.c,0,375
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,7,8,3.2222222222222223,0,0,0,1.0,True,1,0.0,0,7,0.42857142857142855,0.42857142857142855,57.142857142857146,23.78131662478264,1.0,0,2,0,7,0.5833333333333334,1,0.0,5,0.0,19,623,31.842105263157894,39.97402203523095,121,50.416666666666664,39.91962410756004,0.7917941971747446,0.3684210526315789,1,0,6,False,2,0,0.0,0.0,0,1,1.0,0.631578947368421,0,0.0,1,1.0,4,20,5,26,24,31,142.13,2.6,369.55,0.0474,100.0,115,1,0.008695652173913044,000414_human_25068445.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000414_human_25068445.c,0,623
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,12,5.478260869565218,0,2,0,1.0,True,0,0.0,0,1,0.0,0.0,19.0,0.0,0.0,0,0,1,1,0.03125,4,0.0,2,0.0,33,944,27.636363636363637,16.830380506363504,63,28.5,16.355427233796124,0.5738746397823201,0.030303030303030304,1,0,21,False,2,2,0.09523809523809523,0.030303030303030304,0,4,1.0,0.9696969696969697,4,4.0,3,1.75,4,44,16,87,48,103,575.25,3.95,2274.86,0.1918,94.41,395,3,0.007594936708860759,000407_human_45726177.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000407_human_45726177.c,0,944
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,12,6,2.5238095238095237,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4,0.0,2,1.0,13,231,16.846153846153847,11.65429042057476,45,16.846153846153847,11.65429042057476,0.6918071939153967,0.0,0,0,8,False,2,0,0.0,0.0,2,0,1.0,1.0,1,1.0,1,1.0,7,16,10,28,23,38,171.9,6.12,1052.86,0.0573,100.0,124,2,0.016129032258064516,000416_human_51574724.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000416_human_51574724.c,0,231
1,1,0,0,0,9,0,5,0,0,0,0,2,0,0,0,0,0,0.0,7,7.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,23,44,4.219948849104859,0,3,0,1.0,True,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,108,0.0,5,0.0,182,4709,24.87912087912088,16.374957538631406,61,25.874285714285715,15.909607930109274,0.6148810485355837,0.038461538461538464,1,0,150,False,2,85,0.5666666666666667,0.08241758241758242,0,25,1.0,0.9615384615384616,20,20.0,6,3.36,10,53,247,456,63,703,4202.03,43.02,180766.48,1.4007,39.35,1822,57,0.03128430296377607,000396_human_15094225.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000396_human_15094225.c,0,4709
2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,3,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,16,4.666666666666667,1,0,0,1.0,True,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6,0.16666666666666666,1,0.0,33,611,17.545454545454547,16.276197361514274,76,22.26923076923077,15.200095374973277,0.6825604140747931,0.21212121212121213,1,0,19,False,2,0,0.0,0.06060606060606061,3,0,1.0,0.7878787878787878,3,1.5,2,1.3333333333333333,6,24,10,42,30,52,255.16,5.25,1339.58,0.0851,88.71,248,2,0.008064516129032258,000418_human_55914548.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000418_human_55914548.c,0,611
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,24,17,4.631578947368421,1,2,0,0.6666666666666666,False,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25,0.6,0,0.0,40,1085,26.15,26.066789215398195,157,26.82051282051282,26.056026218537575,0.9714961974406935,0.025,1,0,32,False,2,0,0.0,0.025,2,5,0.7142857142857143,0.975,6,6.0,4,3.0,9,33,43,94,42,137,738.75,12.82,9469.4,0.2462,75.92,427,9,0.02107728337236534,000417_human_27535035.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000417_human_27535035.c,0,1085
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,6,2.888888888888889,0,0,0,1.0,True,2,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0,0.0,13,115,7.923076923076923,7.477777728932147,25,9.363636363636363,7.25224388188332,0.7745114825312284,0.15384615384615385,1,0,4,False,2,0,0.0,0.07692307692307693,0,1,1.0,0.8461538461538461,0,0.0,1,1.0,4,9,5,12,13,17,62.91,2.67,167.75,0.021,100.0,58,1,0.017241379310344827,000411_human_15300892.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000411_human_15300892.c,0,115
2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,17,3.5365853658536586,0,0,0,1.0,True,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7,0.0,1,0.0,24,464,18.375,12.733854156015243,56,19.17391304347826,12.404950533217333,0.6469702092154165,0.041666666666666664,1,0,17,False,2,5,0.29411764705882354,0.041666666666666664,0,2,1.0,0.9583333333333334,0,0.0,2,1.3333333333333333,4,23,17,50,27,67,318.58,4.35,1385.12,0.1062,90.23,194,3,0.015463917525773196,000410_human_45896803.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000410_human_45896803.c,0,464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3,3,2.5,0,0,0,1.0,True,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3,0.6666666666666666,1,1.0,2,68,33.5,7.5,41,33.5,7.5,0.22388059701492538,0.0,0,0,1,False,2,0,0.0,0.0,0,0,1.0,1.0,1,1.0,0,0.0,5,8,5,11,13,16,59.21,3.44,203.52,0.0197,100.0,48,1,0.020833333333333332,000424_human_27587199.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000424_human_27587199.c,0,68
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3,5,2.75,0,0,0,1.0,True,1,0.0,0,1,0.0,1.0,26.0,0.0,1.0,0,0,0,1,0.125,2,0.0,1,0.0,11,130,10.909090909090908,10.210997150617434,29,15.0,9.055385138137417,0.6036923425424945,0.2727272727272727,1,0,7,False,2,5,0.7142857142857143,0.0,0,1,1.0,0.7272727272727273,0,0.0,1,1.0,4,11,5,12,15,17,66.42,2.18,144.91,0.0221,100.0,59,1,0.01694915254237288,000425_human_46015392.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000425_human_46015392.c,0,130
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,2,4.2,0,0,0,1.0,True,0,0.0,0,2,0.0,0.0,3.0,0.0,0.0,0,0,0,2,0.6666666666666666,1,0.0,0,0.0,3,85,27.666666666666668,13.224556283251582,38,27.666666666666668,13.224556283251582,0.477996010238009,0.0,0,0,0,False,4,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0,0.0,2,3,3,6,5,9,20.9,2.0,41.79,0.007,100.0,58,0,0.0,000413_human_45732844.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000413_human_45732844.c,0,85
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,2,2.25,0,0,0,1.0,True,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,12,78,5.583333333333333,6.034046919126683,16,8.375,5.588772226527039,0.6673160867494973,0.3333333333333333,3,0,5,False,2,0,0.0,0.0,0,1,1.0,0.6666666666666666,0,0.0,1,1.0,1,4,1,5,5,6,13.93,0.62,8.71,0.0046,100.0,35,1,0.02857142857142857,000420_human_31754551.c,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\data_C\Human\000420_human_31754551.c,0,78
